"ID","slope","landcover","dist_road"
87,5.93676805496216,1,142.501037597656
88,6.54920721054077,1,305.278625488281
89,6.97375440597534,1,892.8388671875
90,6.61613130569458,1,484.371063232422
91,6.4971399307251,1,964.320495605469
92,6.4971399307251,1,964.320495605469
93,8.83013248443604,1,2500.83569335938
94,8.83013248443604,1,2500.83569335938
95,8.4059362411499,1,2247.58056640625
96,8.61114406585693,1,2120.4248046875
97,8.34163570404053,1,1950.4345703125
98,9.23020362854004,1,1879.86267089844
99,6.41559791564941,1,2849.54760742188
100,6.14970731735229,1,2488.6953125
101,8.5353946685791,1,1999.25915527344
102,8.5353946685791,1,1999.25915527344
103,6.42047834396362,1,168.37727355957
104,6.71009254455566,1,665.508361816406
105,5.60687780380249,1,278.035675048828
106,5.83251047134399,1,221.115188598633
107,5.83251047134399,1,221.115188598633
108,6.54671669006348,1,215.414642333984
109,4.58887195587158,1,97.7633361816406
110,3.50990629196167,1,113.611839294434
111,5.53699016571045,1,101.017585754395
112,4.75407600402832,1,72.5663070678711
113,7.53818893432617,1,203.066009521484
114,6.03078365325928,1,80.361701965332
115,7.53818893432617,1,203.066009521484
116,7.23849868774414,1,108.075263977051
117,6.61613130569458,1,484.371063232422
118,6.30691194534302,1,743.3564453125
119,7.32014131546021,1,1532.34692382812
120,7.32389640808105,1,1798.97216796875
121,9.74768352508545,1,5804.1142578125
122,9.74768352508545,1,5804.1142578125
123,9.11132717132568,1,5112.42138671875
124,9.55181121826172,1,5372.92138671875
125,5.89382410049438,1,3778.05224609375
126,5.75839614868164,1,3823.84497070312
127,4.42310428619385,1,3315.41821289062
128,5.48394155502319,1,3538.693359375
129,6.50107192993164,1,2333.66552734375
130,4.91895008087158,1,2260.91772460938
131,4.48094177246094,1,1376.91882324219
132,6.51806306838989,1,1118.0693359375
133,5.61482524871826,1,106.74991607666
134,7.56895065307617,1,797.527465820312
135,5.20831632614136,1,393.345520019531
136,5.22188425064087,1,159.483779907227
137,5.79428863525391,1,734.809875488281
138,4.96667385101318,1,489.759399414062
139,5.88328123092651,1,1085.00366210938
140,6.46886205673218,1,1265.3681640625
141,3.75879240036011,1,141.720169067383
142,3.75879240036011,1,141.720169067383
143,10.0213069915771,1,5162.4443359375
144,10.211612701416,1,4932.51318359375
145,10.6893129348755,1,5203.06640625
146,9.90225791931152,1,5340.45068359375
147,9.12373542785645,1,4407.52197265625
148,6.95898389816284,1,4783.29345703125
149,6.17918682098389,1,3670.61352539062
150,8.91403961181641,1,3564.3544921875
151,5.7386360168457,1,2821.09643554688
152,5.42553377151489,1,2715.85180664062
153,4.65156841278076,1,2213.64086914062
154,4.66371536254883,1,2373.935546875
155,4.84028577804565,1,1012.18792724609
156,4.02320289611816,1,1105.78564453125
157,7.26233577728271,1,115.01481628418
158,3.95417356491089,1,220.210189819336
159,2.71012020111084,1,842.342163085938
160,4.92178630828857,1,264.932739257812
161,6.87551355361938,1,845.9921875
162,6.07953786849976,1,1224.91674804688
163,6.12195634841919,1,1358.51281738281
164,5.95305013656616,1,1177.16015625
165,8.26303958892822,1,3457.67822265625
166,7.97112894058228,1,3095.62036132812
167,8.80807781219482,1,3359.79638671875
168,8.16454982757568,1,4484.39892578125
169,8.81087112426758,1,4612.94775390625
170,9.17922496795654,1,4645.869140625
171,8.04396533966064,1,4609.47021484375
172,10.76194190979,1,4859.47021484375
173,8.7945613861084,1,4096.91650390625
174,8.91403961181641,1,3564.3544921875
175,8.68340969085693,1,2996.0634765625
176,10.1092462539673,1,2983.4609375
177,6.47080898284912,1,1658.3330078125
178,7.76935720443726,1,1924.55505371094
179,6.03983211517334,1,1126.78894042969
180,6.63682508468628,1,564.657409667969
181,5.72185611724854,1,111.724380493164
182,6.80868434906006,1,257.778533935547
183,6.88494110107422,1,452.907958984375
184,3.78168749809265,1,89.1555709838867
185,6.75867795944214,1,562.629699707031
186,6.75867795944214,1,562.629699707031
187,3.94748187065125,2,182.485321044922
188,3.94748187065125,2,182.485321044922
189,8.10314559936523,1,3220.4580078125
190,8.97384548187256,1,2630.73852539062
191,9.51688575744629,1,3271.41967773438
192,8.68817806243896,1,3089.3271484375
193,10.7147092819214,1,4629.17236328125
194,10.0901622772217,1,4080.38793945312
195,7.08185720443726,1,4405.3466796875
196,11.1315803527832,1,4510.873046875
197,8.56355285644531,1,3611.98779296875
198,7.55620956420898,1,3295.95336914062
199,8.97006225585938,1,2237.4384765625
200,7.67877149581909,1,2309.73168945312
201,7.34703779220581,1,1548.34838867188
202,14.9483165740967,1,1824.00134277344
203,9.16042423248291,1,882.89892578125
204,6.36405181884766,1,661.970764160156
205,9.97674942016602,1,1050.658203125
206,6.12488842010498,1,825.460693359375
207,7.40461587905884,1,1003.74029541016
208,5.72281837463379,1,854.206115722656
209,6.75594854354858,1,377.392822265625
210,5.11049318313599,1,275.472778320312
211,6.15138149261475,1,381.108734130859
212,7.49743938446045,1,860.189697265625
213,5.16091728210449,1,1949.36608886719
214,8.65333938598633,1,1762.09521484375
215,9.23971366882324,1,2141.72509765625
216,9.23971366882324,1,2141.72509765625
217,12.2235889434814,1,3973.79565429688
218,12.2235889434814,1,3973.79565429688
219,10.0449962615967,1,4245.85205078125
220,7.78483963012695,1,4406.05615234375
221,8.84095764160156,1,4423.921875
222,6.57652807235718,1,3990.2802734375
223,9.69167518615723,1,2875.63940429688
224,11.4492797851562,1,3244.9912109375
225,7.16305923461914,1,3135.87280273438
226,9.50927448272705,1,2222.7607421875
227,12.0359544754028,1,2004.40441894531
228,11.7614736557007,1,1799.677734375
229,8.58326148986816,1,1316.17736816406
230,9.32561111450195,1,1605.92272949219
231,6.94289112091064,1,1230.80029296875
232,8.21771621704102,1,1370.55407714844
233,10.3826532363892,1,1674.279296875
234,10.4010791778564,1,1467.71154785156
235,10.1163597106934,1,1647.55444335938
236,7.49743938446045,1,860.189697265625
237,6.44203567504883,1,1434.38879394531
238,7.77918910980225,1,1217.40087890625
239,11.1042928695679,1,2246.80737304688
240,9.93884563446045,1,2029.47021484375
241,9.99762535095215,1,2896.39965820312
242,8.87653827667236,1,2840.62036132812
243,6.46928691864014,1,4160.86865234375
244,5.63492918014526,1,4118.55322265625
245,10.1228532791138,1,4448.0888671875
246,6.75751399993896,1,4144.60791015625
247,8.30149078369141,1,3898.37744140625
248,9.87774562835693,1,4110.1630859375
249,3.87458300590515,1,3352.37841796875
250,6.84099435806274,1,2942.9736328125
251,6.47992420196533,1,3175.63720703125
252,6.47992420196533,1,3175.63720703125
253,8.13735866546631,1,2064.88012695312
254,8.55230808258057,1,1986.57153320312
255,8.13735866546631,1,2064.88012695312
256,10.6938905715942,1,2090.11157226562
257,10.7516860961914,1,1706.34521484375
258,10.7516860961914,1,1706.34521484375
259,11.101037979126,1,2065.76538085938
260,11.4391536712646,1,1944.37182617188
261,6.03478527069092,1,2909.97509765625
262,6.03478527069092,1,2909.97509765625
263,6.73192882537842,1,3757.755859375
264,6.64722299575806,1,4321.56396484375
265,5.53592491149902,1,4334.501953125
266,5.99681234359741,1,4305.3955078125
267,7.36803531646729,1,4484.46337890625
268,8.45121574401855,1,4392.32080078125
269,7.0468635559082,1,3425.49682617188
270,7.0468635559082,1,3425.49682617188
271,6.27632808685303,1,976.880126953125
272,7.97699499130249,1,1104.13671875
273,10.1790781021118,1,2045.95495605469
274,10.3105268478394,1,1858.55065917969
275,10.2154207229614,1,2232.65747070312
276,10.4621524810791,1,2252.9267578125
277,3.70074224472046,1,3747.24829101562
278,10.2713289260864,1,3013.37939453125
279,4.41783761978149,1,4109.0107421875
280,5.41733360290527,1,4301.45068359375
281,9.20761013031006,1,933.444763183594
282,7.97699499130249,1,1104.13671875
283,9.84138584136963,1,916.538879394531
284,10.709568977356,1,1090.57934570312
285,10.6916246414185,1,2020.20593261719
286,10.5094318389893,1,1466.66259765625
287,8.48588943481445,1,2400.6259765625
288,8.48588943481445,1,2400.6259765625
289,8.6403284072876,1,335.107116699219
290,7.07569313049316,1,677.312744140625
291,8.6403284072876,1,335.107116699219
292,3.28503966331482,1,1252.35791015625
293,8.99026584625244,1,196.365646362305
294,8.99026584625244,1,196.365646362305
295,8.99026584625244,1,196.365646362305
296,1.53829300403595,1,172.79460144043
